A,020136
A,022132
A,024753
A,097889
A,010586
A,010805
A,010852
A,012402
A,012487
A,012925
A,013311
A,017995
A,018303
A,018307
A,019128
A,019135
A,019232
A,019281
A,019367
A,019490
A,019699
A,020537
A,020614
A,020713
A,021995
A,022530
A,022694
A,022812
A,023226
A,023320
A,023351
A,023498
A,023576
A,050024
A,050055
A,050075
A,050077
A,050083
A,050115
A,051002
A,051005
A,051045
A,051076
A,051088
A,051189
A,051785
A,073829
A,089343
B,000676
B,001172
B,001351
B,001424
B,001697
B,001833
B,001834
B,001983
B,002124
B,002960
B,005262
B,005798
B,005799
B,005973
B,005974
B,013692
B,013713
B,018646
B,018751
B,020212
B,021566
B,022631
B,022632
B,023313
B,023948
B,026972
B,031133
B,062309
B,063217
B,064174
B,089922
B,000385
B,000546
B,000663
B,000778
B,001179
B,001204
B,001334
B,001430
B,001527
B,001565
B,001889
B,001890
B,001994
B,002205
B,002220
B,002898
B,003573
B,003574
B,003575
B,004142
B,005202
B,005252
B,005509
B,005526
B,005527
B,005868
B,008779
B,011071
B,011116
B,011458
B,011841
B,012131
B,012134
B,012142
B,012143
B,012164
B,012187
B,012207
B,013163
B,013191
B,013678
B,013685
B,013688
B,013701
B,013716
B,013720
B,013876
B,013894
B,013900
B,013916
B,013918
B,014119
B,015485
B,016508
B,016555
B,016688
B,016812
B,017545
B,018082
B,018083
B,018645
B,018739
B,019259
B,020206
B,020207
B,020208
B,020209
B,020211
B,020513
B,020830
B,021008
B,021009
B,021010
B,021011
B,021435
B,024079
B,024091
B,024094
B,024633
B,026970
B,028070
B,028167
B,028368
B,028372
B,034257
B,047863
B,048328
B,069184
B,072852
B,081178
B,092295
B,095020
B,097246
B,025646
B,025654
B,025655
B,025663
B,025681
B,025721
B,025732
B,025744
B,025746
B,025791
B,025845
B,026961
B,300044
B,300045
B,300050
B,300051
B,300059
B,300075
B,300110
B,300112
B,300122
B,300133
B,300134
B,300135
B,300180
B,300185
B,300233
B,300250
B,300255
B,300260
B,300261
B,300266
B,001870
B,300304
B,300351
B,300355
B,013727
B,014204
B,017691
B,032561
B,005070
B,023294
B,025322
B,000556
B,001077
B,001238
B,001502
B,001632
B,001931
B,001977
B,002496
B,002529
B,004046
B,004250
B,004831
B,005196
B,005213
B,025884
B,027447
B,027448
B,027487
B,027488
B,027507
B,027545
B,027585
B,027663
B,027704
B,027810
B,027815
B,027846
B,027868
B,027896
B,027999
B,028056
B,028061
B,028339
B,001564
B,001880
B,001881
B,001882
B,001883
B,001884
B,001885
B,001886
B,017793
B,069227
B,001310
B,001960
B,003925
B,013261
B,028095
B,028306
B,028326
B,028363
B,028414
B,028465
B,000747
B,001515
B,004920
B,011354
B,013244
B,013247
B,013580
B,014333
B,014391
B,015725
B,015922
B,015923
B,015925
B,015926
B,015947
B,015949
B,015951
B,015952
B,015953
B,015954
B,015955
B,015956
B,015961
B,016238
B,016433
B,016565
B,016583
B,017620
B,017742
B,017891
B,017971
B,017974
B,018236
B,018248
B,018284
B,018384
B,018587
B,018669
B,018700
B,019177
B,019556
B,019562
B,019729
B,020134
B,020262
B,020290
B,020328
B,020540
B,020555
B,020801
B,020949
B,021442
B,022006
B,022611
B,022720
B,022838
B,023005
B,023237
B,023593
B,023726
